"Vaccine/Exemption","Dose","Geography Type","Geography","School Year","Estimate (%)","Population Size","Percent Surveyed","Footnotes","Number of Exemptions","Survey Type","Not_required"
"DTP, DTaP, or DT",NA,"States","Alaska","2017-18",91.1,9692,84.4,"†.§",NA,"Stratified 2-Stage Cluster Sample",FALSE
"DTP, DTaP, or DT",NA,"States","Alaska","2016-17",89.1,9815,7.6,"†.§",NA,"Stratified 2-Stage Cluster Sample",FALSE
"DTP, DTaP, or DT",NA,"States","Alaska","2015-16",92.8,9937,7.8,"†.§",NA,"Stratified 2-Stage Cluster Sample",FALSE
"DTP, DTaP, or DT",NA,"States","Alaska","2014-15",92.7,10129,7.8,"†",NA,"Stratified 2-Stage Cluster Sample",FALSE
"DTP, DTaP, or DT",NA,"States","Alaska","2013-14",96,10222,9.3,"†",NA,"Stratified 2-Stage Cluster Sample",FALSE
"Varicella","UTD (unknown disease history)","States","Alaska","2023-24",82.6,8644,88.9,"¶",NA,"Census (Pub.), Not Conducted (Pvt.)",FALSE
"Exemption","Any Exemption","States","Alaska","2023-24",9.5,8644,88.9,"†. ‡‡",821,"Census (Pub.), Not Conducted (Pvt.)",FALSE
"Exemption","Non-Medical Exemption","States","Alaska","2023-24",9.2,8644,88.9,"†. ‡‡",794,"Census (Pub.), Not Conducted (Pvt.)",FALSE
"Exemption","Medical Exemption","States","Alaska","2023-24",0.3,8644,88.9,"†. ‡‡",27,"Census (Pub.), Not Conducted (Pvt.)",FALSE
"Polio",NA,"States","Alaska","2023-24",84.4,8644,88.9,"¶",NA,"Census (Pub.), Not Conducted (Pvt.)",FALSE
"Hepatitis B",NA,"States","Alaska","2023-24",85.6,8644,88.9,"¶",NA,"Census (Pub.), Not Conducted (Pvt.)",FALSE
"Varicella","2 Doses (unknown disease history)","States","Alaska","2023-24",82.6,8644,88.9,"¶",NA,"Census (Pub.), Not Conducted (Pvt.)",FALSE
"Varicella","1 Dose (unknown disease history)","States","Alaska","2023-24",NA,8644,88.9,"¶",NA,"Census (Pub.), Not Conducted (Pvt.)",TRUE
"DTP, DTaP, or DT",NA,"States","Alaska","2023-24",83.8,8644,88.9,"¶",NA,"Census (Pub.), Not Conducted (Pvt.)",FALSE
"MMR",NA,"States","Alaska","2021-22",78,9790,76.2,"¶",NA,"Vol. Response (Pub.), Not Conducted (Pvt.)",FALSE
"MMR",NA,"States","Alaska","2019-20",NA,10381,82.7,"§",NA,"Vol. Response",TRUE
"MMR",NA,"States","Alaska","2017-18",91.6,9692,84.4,"†.§",NA,"Stratified 2-Stage Cluster Sample",FALSE
"MMR",NA,"States","Alaska","2016-17",89,9815,7.6,"†.§",NA,"Stratified 2-Stage Cluster Sample",FALSE
"MMR",NA,"States","Alaska","2015-16",93.5,9937,7.8,"†.§",NA,"Stratified 2-Stage Cluster Sample",FALSE
"MMR",NA,"States","Alaska","2014-15",92.7,10129,7.8,"†",NA,"Stratified 2-Stage Cluster Sample",FALSE
"MMR",NA,"States","Alaska","2013-14",94.4,10222,9.3,"†",NA,"Stratified 2-Stage Cluster Sample",FALSE
"MMR",NA,"States","Alaska","2023-24",84.3,8644,88.9,"¶",NA,"Census (Pub.), Not Conducted (Pvt.)",FALSE
"Varicella","UTD (unknown disease history)","States","Alaska","2021-22",76.1,9790,76.2,"¶",NA,"Vol. Response (Pub.), Not Conducted (Pvt.)",FALSE
"Exemption","Any Exemption","States","Iowa","2011-12",1.5,40978,NA,"†",607,"Census",FALSE
"Exemption","Any Exemption","States","Iowa","2015-16",1.8,41215,NA,"†",754,"Census",FALSE
"Exemption","Any Exemption","States","Iowa","2014-15",1.8,43239,NA,"†",761,"Census",FALSE
"Exemption","Any Exemption","States","Iowa","2013-14",1.7,43728,NA,"†",726,"Census",FALSE
"Exemption","Any Exemption","States","Iowa","2012-13",1.7,41701,NA,"†",688,"Census",FALSE
"Exemption","Non-Medical Exemption","States","Iowa","2016-17",1.6,39587,NA,"†",622,"Census",FALSE
"Exemption","Non-Medical Exemption","States","Iowa","2019-20",2.3,40812,NA,"†",936,"Census",FALSE
"Exemption","Non-Medical Exemption","States","Iowa","2020-21",2.1,39141,100,"†",803,"Census",FALSE
"Exemption","Non-Medical Exemption","States","Iowa","2018-19",2.1,40624,NA,"†",873,"Census",FALSE
"Exemption","Non-Medical Exemption","States","Iowa","2017-18",1.8,39632,NA,"†",694,"Census",FALSE
"Exemption","Non-Medical Exemption","States","Iowa","2021-22",2.3,40111,100,"†",913,"Census",FALSE
"Exemption","Any Exemption","States","Iowa","2009-10",1.4,42698,NA,"†",577,"Census",FALSE
"Varicella","1 Dose (unknown disease history)","States","Iowa","2021-22",NA,40111,100,">=. *",NA,"Census",TRUE
"Varicella","2 Doses (unknown disease history)","States","Iowa","2009-10",84.5,42698,100,"≥",NA,"Census",FALSE
"Varicella","2 Doses (unknown disease history)","States","Iowa","2011-12",91.1,40978,100,"≥. *",NA,"Census",FALSE
"Varicella","2 Doses (unknown disease history)","States","Iowa","2012-13",90.5,41701,99.9,"≥",NA,"Census",FALSE
"Varicella","2 Doses (unknown disease history)","States","Iowa","2013-14",91,43728,94.6,"≥",NA,"Census",FALSE
"Varicella","2 Doses (unknown disease history)","States","Iowa","2014-15",91.9,43239,96.3,"≥",NA,"Census",FALSE
"Varicella","2 Doses (unknown disease history)","States","Iowa","2015-16",91.8,41215,100,"≥.*",NA,"Census",FALSE
"Exemption","Non-Medical Exemption","States","Iowa","2012-13",1.2,41701,NA,"†",500,"Census",FALSE
"Exemption","Non-Medical Exemption","States","Iowa","2011-12",1,40978,NA,"†",412,"Census",FALSE
"Exemption","Non-Medical Exemption","States","Iowa","2009-10",0.8,42698,NA,"†",359,"Census",FALSE
"Exemption","Non-Medical Exemption","States","Iowa","2014-15",1.4,43239,NA,"†",618,"Census",FALSE
"Exemption","Non-Medical Exemption","States","Iowa","2013-14",1.2,43728,NA,"†",521,"Census",FALSE
"Exemption","Non-Medical Exemption","States","Iowa","2015-16",1.5,41215,NA,"†",635,"Census",FALSE
"Exemption","Any Exemption","States","Iowa","2018-19",2.4,40624,NA,"†",960,"Census",FALSE
"Exemption","Any Exemption","States","Iowa","2020-21",2.2,39141,100,"†",867,"Census",FALSE
"Exemption","Any Exemption","States","Iowa","2019-20",2.5,40812,NA,"†",1004,"Census",FALSE
"Exemption","Any Exemption","States","Iowa","2021-22",2.4,40111,100,"†",962,"Census",FALSE
"Exemption","Any Exemption","States","Iowa","2017-18",2,39632,NA,"†",787,"Census",FALSE
"Exemption","Any Exemption","States","Iowa","2016-17",1.8,39587,NA,"†",701,"Census",FALSE
"Varicella","1 Dose (unknown disease history)","States","Iowa","2020-21",NA,39141,100,">=.*",NA,"Census",TRUE
"Varicella","1 Dose (unknown disease history)","States","Iowa","2019-20",NA,40812,100,"≥.*",NA,"Census",TRUE
"DTP, DTaP, or DT",NA,"States","Iowa","2017-18",93,39632,100,"≥.*",NA,"Census",FALSE
"DTP, DTaP, or DT",NA,"States","Iowa","2020-21",93.4,39141,100,">=.*",NA,"Census",FALSE
"DTP, DTaP, or DT",NA,"States","Iowa","2021-22",90.6,40111,100,">=. *",NA,"Census",FALSE
"DTP, DTaP, or DT",NA,"States","Iowa","2018-19",93.3,40624,100,"≥.*",NA,"Census",FALSE
"DTP, DTaP, or DT",NA,"States","Iowa","2019-20",93.2,40812,100,"≥.*",NA,"Census",FALSE
"Hepatitis B",NA,"States","Iowa","2019-20",93.2,40812,100,"≥.*",NA,"Census",FALSE
"Hepatitis B",NA,"States","Iowa","2018-19",93.3,40624,100,"≥.*",NA,"Census",FALSE
"Hepatitis B",NA,"States","Iowa","2020-21",93.4,39141,100,">=.*",NA,"Census",FALSE
"Hepatitis B",NA,"States","Iowa","2021-22",90.6,40111,100,">=. *",NA,"Census",FALSE
"Polio",NA,"States","Iowa","2009-10",84.5,42698,100,"≥",NA,"Census",FALSE
"Polio",NA,"States","Iowa","2011-12",91.1,40978,100,"≥. *",NA,"Census",FALSE
"Hepatitis B",NA,"States","Iowa","2011-12",91.1,40978,100,"≥. *",NA,"Census",FALSE
"Hepatitis B",NA,"States","Iowa","2012-13",90.5,41701,99.9,"≥",NA,"Census",FALSE
"Hepatitis B",NA,"States","Iowa","2013-14",91,43728,94.6,"≥",NA,"Census",FALSE
"Hepatitis B",NA,"States","Iowa","2017-18",93,39632,100,"≥.*",NA,"Census",FALSE
"Hepatitis B",NA,"States","Iowa","2016-17",92.6,39587,100,"≥.*",NA,"Census",FALSE
"Hepatitis B",NA,"States","Iowa","2014-15",91.9,43239,96.3,"≥",NA,"Census",FALSE
"Hepatitis B",NA,"States","Iowa","2015-16",91.8,41215,100,"≥.*",NA,"Census",FALSE
"Varicella","2 Doses (unknown disease history)","States","Iowa","2020-21",93.4,39141,100,">=.*",NA,"Census",FALSE
"Varicella","2 Doses (unknown disease history)","States","Iowa","2019-20",93.2,40812,100,"≥.*",NA,"Census",FALSE
"Varicella","2 Doses (unknown disease history)","States","Iowa","2017-18",93,39632,100,"≥.*",NA,"Census",FALSE
"Varicella","2 Doses (unknown disease history)","States","Iowa","2018-19",93.3,40624,100,"≥.*",NA,"Census",FALSE
"Varicella","2 Doses (unknown disease history)","States","Iowa","2016-17",92.6,39587,100,"≥.*",NA,"Census",FALSE
"Varicella","2 Doses (unknown disease history)","States","Iowa","2021-22",90.6,40111,100,">=. *",NA,"Census",FALSE
"Hepatitis B",NA,"States","Iowa","2009-10",84.5,42698,100,"≥",NA,"Census",FALSE
"MMR",NA,"States","Iowa","2021-22",90.6,40111,100,">=. *",NA,"Census",FALSE
"DTP, DTaP, or DT",NA,"States","Iowa","2009-10",84.5,42698,100,"≥",NA,"Census",FALSE
"MMR",NA,"States","Iowa","2018-19",93.3,40624,100,"≥.*",NA,"Census",FALSE
"MMR",NA,"States","Iowa","2017-18",93,39632,100,"≥.*",NA,"Census",FALSE
"MMR",NA,"States","Iowa","2020-21",93.4,39141,100,">=.*",NA,"Census",FALSE
"MMR",NA,"States","Iowa","2019-20",93.2,40812,100,"≥.*",NA,"Census",FALSE
"MMR",NA,"States","Iowa","2016-17",92.6,39587,100,"≥.*",NA,"Census",FALSE
"MMR",NA,"States","Iowa","2009-10",84.5,42698,100,"≥",NA,"Census",FALSE
"MMR",NA,"States","Iowa","2011-12",91.1,40978,100,"≥. *",NA,"Census",FALSE
"MMR",NA,"States","Iowa","2012-13",90.5,41701,99.9,"≥",NA,"Census",FALSE
"MMR",NA,"States","Iowa","2013-14",91,43728,94.6,"≥",NA,"Census",FALSE
"MMR",NA,"States","Iowa","2014-15",91.9,43239,96.3,"≥",NA,"Census",FALSE
"MMR",NA,"States","Iowa","2015-16",91.8,41215,100,"≥.*",NA,"Census",FALSE
"DTP, DTaP, or DT",NA,"States","Iowa","2011-12",91.1,40978,100,"≥. *",NA,"Census",FALSE
"DTP, DTaP, or DT",NA,"States","Iowa","2012-13",90.5,41701,99.9,"≥",NA,"Census",FALSE
"DTP, DTaP, or DT",NA,"States","Iowa","2013-14",91,43728,94.6,"≥",NA,"Census",FALSE
"DTP, DTaP, or DT",NA,"States","Iowa","2016-17",92.6,39587,100,"≥.*",NA,"Census",FALSE
"DTP, DTaP, or DT",NA,"States","Iowa","2014-15",91.9,43239,96.3,"≥",NA,"Census",FALSE
"DTP, DTaP, or DT",NA,"States","Iowa","2015-16",91.8,41215,100,"≥.*",NA,"Census",FALSE
"Varicella","UTD (unknown disease history)","States","Iowa","2021-22",90.6,40111,100,">=. *",NA,"Census",FALSE
"Varicella","UTD (unknown disease history)","States","Iowa","2020-21",93.4,39141,100,">=.*",NA,"Census",FALSE
"Varicella","UTD (unknown disease history)","States","Iowa","2023-24",89.1,38611,100,">=. *",NA,"Census",FALSE
"Exemption","Any Exemption","States","Iowa","2023-24",3.4,38611,100,"†",1307,"Census",FALSE
"Exemption","Medical Exemption","States","Iowa","2023-24",0.2,38611,100,"†",64,"Census",FALSE
"Exemption","Non-Medical Exemption","States","Iowa","2023-24",3.2,38611,100,"†",1243,"Census",FALSE
"Polio",NA,"States","Iowa","2023-24",89.1,38611,100,">=. *",NA,"Census",FALSE
"Hepatitis B",NA,"States","Iowa","2023-24",89.1,38611,100,">=. *",NA,"Census",FALSE
"Varicella","2 Doses (unknown disease history)","States","Iowa","2023-24",89.1,38611,100,">=. *",NA,"Census",FALSE
"Varicella","1 Dose (unknown disease history)","States","Iowa","2023-24",NA,38611,100,">=. *",NA,"Census",TRUE
"DTP, DTaP, or DT",NA,"States","Iowa","2023-24",89.1,38611,100,">=. *",NA,"Census",FALSE
"MMR",NA,"States","Iowa","2023-24",89.1,38611,100,">=. *",NA,"Census",FALSE
"Exemption","Medical Exemption","States","Iowa","2021-22",0.1,40111,100,"†",49,"Census",FALSE
"Exemption","Medical Exemption","States","Iowa","2020-21",0.2,39141,100,"†",64,"Census",FALSE
"Exemption","Medical Exemption","States","Iowa","2018-19",0.2,40624,NA,"†",87,"Census",FALSE
"Exemption","Medical Exemption","States","Iowa","2019-20",0.2,40812,NA,"†",68,"Census",FALSE
"Exemption","Medical Exemption","States","Iowa","2017-18",0.2,39632,NA,NA,93,"Census",FALSE
"Exemption","Medical Exemption","States","Iowa","2016-17",0.2,39587,NA,NA,79,"Census",FALSE
"Exemption","Medical Exemption","States","Iowa","2015-16",0.3,41215,NA,NA,119,"Census",FALSE
"Exemption","Medical Exemption","States","Iowa","2014-15",0.3,43239,NA,NA,143,"Census",FALSE
"Exemption","Medical Exemption","States","Iowa","2013-14",0.5,43728,NA,NA,205,"Census",FALSE
"Exemption","Medical Exemption","States","Iowa","2012-13",0.5,41701,NA,NA,188,"Census",FALSE
"Exemption","Medical Exemption","States","Iowa","2011-12",0.5,40978,NA,NA,195,"Census",FALSE
"Exemption","Medical Exemption","States","Iowa","2009-10",0.5,42698,NA,NA,218,"Census",FALSE
"Polio",NA,"States","Iowa","2021-22",90.6,40111,100,">=. *",NA,"Census",FALSE
"Polio",NA,"States","Iowa","2020-21",93.4,39141,100,">=.*",NA,"Census",FALSE
"Polio",NA,"States","Iowa","2012-13",90.5,41701,99.9,"≥",NA,"Census",FALSE
"Polio",NA,"States","Iowa","2013-14",91,43728,94.6,"≥",NA,"Census",FALSE
"Polio",NA,"States","Iowa","2014-15",91.9,43239,96.3,"≥",NA,"Census",FALSE
"Polio",NA,"States","Iowa","2015-16",91.8,41215,100,"≥.*",NA,"Census",FALSE
"Polio",NA,"States","Iowa","2017-18",93,39632,100,"≥.*",NA,"Census",FALSE
"Polio",NA,"States","Iowa","2016-17",92.6,39587,100,"≥.*",NA,"Census",FALSE
"Polio",NA,"States","Iowa","2018-19",93.3,40624,100,"≥.*",NA,"Census",FALSE
"Polio",NA,"States","Iowa","2019-20",93.2,40812,100,"≥.*",NA,"Census",FALSE
"Varicella","UTD (unknown disease history)","States","Vermont","2020-21",93.3,5535,100,"*",NA,"Census",FALSE
"Varicella","UTD (unknown disease history)","States","Vermont","2021-22",92.6,6126,100,"*",NA,"Census",FALSE
"DTP, DTaP, or DT",NA,"States","Vermont","2020-21",93.6,5535,100,"*",NA,"Census",FALSE
"DTP, DTaP, or DT",NA,"States","Vermont","2021-22",92.9,6126,100,"*",NA,"Census",FALSE
"DTP, DTaP, or DT",NA,"States","Vermont","2018-19",92.9,6126,100,"*",NA,"Census",FALSE
"DTP, DTaP, or DT",NA,"States","Vermont","2019-20",94.1,6293,100,"*",NA,"Census",FALSE
"DTP, DTaP, or DT",NA,"States","Vermont","2017-18",94,6255,100,"*",NA,"Census",FALSE
"Varicella","1 Dose (unknown disease history)","States","Vermont","2020-21",NA,5535,100,"*",NA,"Census",TRUE
"Varicella","1 Dose (unknown disease history)","States","Vermont","2019-20",NA,6293,100,"*",NA,"Census",TRUE
"Varicella","1 Dose (unknown disease history)","States","Vermont","2021-22",NA,6126,100,"*",NA,"Census",TRUE
"Varicella","2 Doses (unknown disease history)","States","Vermont","2009-10",88.2,6713,100,"*",NA,"Census",FALSE
"Varicella","2 Doses (unknown disease history)","States","Vermont","2013-14",89.4,6771,100,"*",NA,"Census",FALSE
"Varicella","2 Doses (unknown disease history)","States","Vermont","2012-13",90.1,6792,100,"*",NA,"Census",FALSE
"Varicella","2 Doses (unknown disease history)","States","Vermont","2011-12",90.3,6548,100,"*",NA,"Census",FALSE
"Varicella","2 Doses (unknown disease history)","States","Vermont","2014-15",90.5,6277,100,"*",NA,"Census",FALSE
"Varicella","2 Doses (unknown disease history)","States","Vermont","2020-21",93.3,5535,100,"*",NA,"Census",FALSE
"Varicella","2 Doses (unknown disease history)","States","Vermont","2019-20",93.9,6293,100,"*",NA,"Census",FALSE
"Varicella","2 Doses (unknown disease history)","States","Vermont","2018-19",92.3,6126,100,"*",NA,"Census",FALSE
"Varicella","2 Doses (unknown disease history)","States","Vermont","2017-18",93.2,6255,100,"*",NA,"Census",FALSE
"Varicella","2 Doses (unknown disease history)","States","Vermont","2015-16",91.9,6366,100,"*",NA,"Census",FALSE
"Varicella","2 Doses (unknown disease history)","States","Vermont","2016-17",92.5,6344,100,"*",NA,"Census",FALSE
"Hepatitis B",NA,"States","Vermont","2015-16",94.3,6366,100,"*",NA,"Census",FALSE
"Hepatitis B",NA,"States","Vermont","2014-15",94.4,6277,100,"*",NA,"Census",FALSE
"Hepatitis B",NA,"States","Vermont","2016-17",94.4,6344,100,"*",NA,"Census",FALSE
"Hepatitis B",NA,"States","Vermont","2013-14",93.8,6771,100,"*",NA,"Census",FALSE
"Hepatitis B",NA,"States","Vermont","2012-13",95,6792,100,"*",NA,"Census",FALSE
"Hepatitis B",NA,"States","Vermont","2011-12",95.6,6548,100,"*",NA,"Census",FALSE
"DTP, DTaP, or DT",NA,"States","Vermont","2016-17",93.5,6344,100,"*",NA,"Census",FALSE
"DTP, DTaP, or DT",NA,"States","Vermont","2015-16",93.6,6366,100,"*",NA,"Census",FALSE
"DTP, DTaP, or DT",NA,"States","Vermont","2014-15",93.2,6277,100,"*",NA,"Census",FALSE
"MMR",NA,"States","Vermont","2020-21",94,5535,100,"*",NA,"Census",FALSE
"MMR",NA,"States","Vermont","2019-20",94.5,6293,100,"*",NA,"Census",FALSE
"MMR",NA,"States","Vermont","2018-19",93,6126,100,"*",NA,"Census",FALSE
"MMR",NA,"States","Vermont","2017-18",94.1,6255,100,"*",NA,"Census",FALSE
"MMR",NA,"States","Vermont","2016-17",93.6,6344,100,"*",NA,"Census",FALSE
"MMR",NA,"States","Vermont","2015-16",93.6,6366,100,"*",NA,"Census",FALSE
"Hepatitis B",NA,"States","Vermont","2020-21",96.3,5535,100,"*",NA,"Census",FALSE
"Hepatitis B",NA,"States","Vermont","2021-22",95.1,6126,100,"*",NA,"Census",FALSE
"Hepatitis B",NA,"States","Vermont","2019-20",95.8,6293,100,"*",NA,"Census",FALSE
"Hepatitis B",NA,"States","Vermont","2018-19",94.6,6126,100,"*",NA,"Census",FALSE
"Polio",NA,"States","Vermont","2009-10",92.1,6713,100,"*",NA,"Census",FALSE
"Polio",NA,"States","Vermont","2011-12",92.7,6548,100,"*",NA,"Census",FALSE
"Hepatitis B",NA,"States","Vermont","2017-18",95.3,6255,100,"*",NA,"Census",FALSE
"MMR",NA,"States","Vermont","2021-22",93.4,6126,100,"*",NA,"Census",FALSE
"Varicella","2 Doses (unknown disease history)","States","Vermont","2021-22",92.6,6126,100,"*",NA,"Census",FALSE
"Hepatitis B",NA,"States","Vermont","2009-10",94.8,6713,100,"*",NA,"Census",FALSE
"Polio",NA,"States","Vermont","2019-20",94.1,6293,100,"*",NA,"Census",FALSE
"Polio",NA,"States","Vermont","2015-16",93.8,6366,100,"*",NA,"Census",FALSE
"Polio",NA,"States","Vermont","2014-15",93.7,6277,100,"*",NA,"Census",FALSE
"Polio",NA,"States","Vermont","2013-14",91.8,6771,100,"*",NA,"Census",FALSE
"Polio",NA,"States","Vermont","2012-13",92.6,6792,100,"*",NA,"Census",FALSE
"Polio",NA,"States","Vermont","2016-17",93.5,6344,100,"*",NA,"Census",FALSE
"Polio",NA,"States","Vermont","2017-18",94.1,6255,100,"*",NA,"Census",FALSE
"Polio",NA,"States","Vermont","2018-19",92.5,6126,100,"*",NA,"Census",FALSE
"Polio",NA,"States","Vermont","2021-22",93.1,6126,100,"*",NA,"Census",FALSE
"Exemption","Medical Exemption","States","Vermont","2009-10",0.5,6713,NA,NA,35,"Census",FALSE
"Polio",NA,"States","Vermont","2020-21",93.7,5535,100,"*",NA,"Census",FALSE
"Exemption","Medical Exemption","States","Vermont","2011-12",0.3,6548,NA,NA,21,"Census",FALSE
"Exemption","Medical Exemption","States","Vermont","2012-13",0.4,6792,NA,NA,30,"Census",FALSE
"Exemption","Medical Exemption","States","Vermont","2013-14",0.2,6771,NA,NA,11,"Census",FALSE
"MMR",NA,"States","Vermont","2012-13",92.8,6792,100,"*",NA,"Census",FALSE
"MMR",NA,"States","Vermont","2011-12",92.9,6548,100,"*",NA,"Census",FALSE
"MMR",NA,"States","Vermont","2009-10",91.8,6713,100,"*",NA,"Census",FALSE
"MMR",NA,"States","Vermont","2014-15",92.7,6277,100,"*",NA,"Census",FALSE
"MMR",NA,"States","Vermont","2013-14",91.2,6771,100,"*",NA,"Census",FALSE
"DTP, DTaP, or DT",NA,"States","Vermont","2009-10",91.8,6713,100,"*",NA,"Census",FALSE
"DTP, DTaP, or DT",NA,"States","Vermont","2013-14",92,6771,100,"*",NA,"Census",FALSE
"DTP, DTaP, or DT",NA,"States","Vermont","2012-13",92.6,6792,100,"*",NA,"Census",FALSE
"DTP, DTaP, or DT",NA,"States","Vermont","2011-12",92.7,6548,100,"*",NA,"Census",FALSE
"Exemption","Any Exemption","States","Vermont","2021-22",3.3,6126,100,"†",202,"Census",FALSE
"Exemption","Any Exemption","States","Vermont","2016-17",3.9,6344,NA,"†",249,"Census",FALSE
"Exemption","Any Exemption","States","Vermont","2017-18",3.8,6255,NA,"†",240,"Census",FALSE
"Exemption","Any Exemption","States","Vermont","2018-19",4.7,6126,NA,"†",288,"Census",FALSE
"Exemption","Any Exemption","States","Vermont","2020-21",3.2,5535,100,"†",176,"Census",FALSE
"Exemption","Any Exemption","States","Vermont","2019-20",3.7,6293,NA,"†",232,"Census",FALSE
